,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,602,615,617,619,620,621,622,623,624,625,626,627,628,633,637,640,645,646,647,649,650,651,652,653,654,766,767,2061,2125,2136,2137,2142,2146,2147,2148,2166,2197
12,1.0,13.39,1.0,0.0,0.0,0.0,0.0,3.37,5.93,27.61,30.57,0.0,137.18,25.51,9.67,1.0,2.45,0.0,1.0,1.0,1.0,2.62,1.0,8.55,90.54,79.77,101.91,134.24,41.54,126.69,55.61,7.23,401.59,246.43,2.94,7.06,1.38,7.13,2.27,162.37,168.32,113.08,3.61,1.0,0.0,0.0,122.85,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.24
13,1.0,11.42,1.0,0.0,0.0,0.0,0.0,15.24,5.93,6.43,29.15,254.06,0.0,3.96,1.1,1.0,3.06,0.0,1.0,1.0,1.0,2.93,1.0,5.1,37.67,69.72,56.15,163.36,12.39,97.46,9.45,4.62,0.0,167.56,2.54,7.06,4.49,10.84,6.13,31.12,28.94,12.41,2.93,1.0,0.0,0.0,45.19,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.24
14,1.0,13.74,1.0,0.0,0.0,0.0,0.0,41.21,6.56,4.23,1.05,51.78,11.88,0.0,164.5,1.0,7.64,0.0,1.0,1.0,1.0,9.38,1.38,26.96,128.3,134.25,48.46,125.04,4.84,72.98,11.63,310.78,47.55,2.96,2.81,7.92,8.78,91.77,9.78,6.04,11.95,22.59,8.2,1.0,0.0,0.0,11.75,1.0,1.0,1.0,1.39,1.05,1.0,0.0,1.0,1.24
15,1.0,6.87,1.0,0.0,0.0,0.0,0.0,17.4,3.25,2.22,1.05,9.83,2.0,249.9,0.0,1.0,1.48,0.0,1.0,1.0,1.0,1.7,1.05,9.1,23.88,203.13,13.91,58.18,1.27,33.47,5.04,0.0,7.9,2.68,1.4,3.9,1.23,17.72,2.27,53.05,3.8,3.11,3.98,1.05,0.0,0.0,3.79,1.0,1.0,1.0,1.05,1.0,1.0,0.0,1.0,1.0
16,1.0,5.62,1.0,0.0,0.0,0.0,0.0,6.74,5.93,3.22,1.05,2.51,1.05,3.58,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.52,3.79,4.62,3.85,3.88,1.05,3.88,8.55,4.2,3.86,2.42,2.3,3.53,2.55,3.01,3.72,5.38,2.81,5.69,1.46,1.5,0.0,0.0,2.64,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.05
17,1.05,6.87,1.05,0.0,0.0,0.0,0.0,9.11,7.35,6.19,1.33,5.58,1.73,7.97,2.32,1.0,0.0,0.0,1.16,1.0,1.0,0.0,1.87,1.86,8.73,10.24,9.49,8.49,1.38,5.7,12.51,8.46,9.5,3.47,3.4,3.9,6.07,8.19,9.41,12.36,3.77,14.0,2.75,1.83,0.0,0.0,5.53,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.05,1.05
18,0.0,0.0,0.0,0.0,0.0,0.0,103.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,1.0,479.16,0.0,0.0,0.0,0.0,0.0,11.54,283.9,86.01,1.0,2.27,1.0,3.58,1.0,1.0,3.22,0.0,0.0,1.0,1.0,3.03,1.0,5.44,24.4,2.78,39.72,3.51,3.55,3.88,282.68,4.2,3.49,2.19,10.29,0.0,2.17,7.64,2.05,51.21,237.49,160.83,13.48,10.11,0.0,0.0,19.66,1.0,1.0,1.0,1.09,1.0,1.0,0.0,1.0,17.72
602,1.0,13.35,1.0,0.0,0.0,0.0,0.0,8.24,6.11,3.56,1.05,5.54,1.89,4.28,1.99,1.0,1.05,0.0,1.0,0.0,1.0,1.05,1.05,2.93,6.54,73.31,5.49,49.53,1.05,12.35,9.45,8.39,8.53,2.68,2.54,7.8,2.47,7.07,4.11,3.05,6.89,5.69,2.65,1.0,0.0,0.0,2.91,1.0,1.0,1.0,1.05,1.0,1.0,0.0,0.0,1.24
615,1.0,6.22,1.0,0.0,0.0,0.0,0.0,3.73,3.28,1.61,1.05,2.51,1.05,1.98,1.21,0.0,1.0,0.0,1.05,1.0,0.0,1.0,1.0,1.52,1.9,11.91,1.93,1.94,1.05,2.15,4.27,4.77,3.86,2.42,1.15,3.9,1.36,3.03,2.05,2.69,3.11,2.84,1.46,1.05,0.0,0.0,1.32,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.05
617,1.05,6.87,1.05,0.0,0.0,0.0,0.0,12.14,11.65,7.42,1.47,6.82,2.33,9.77,2.7,1.0,0.0,0.0,1.16,1.05,1.0,0.0,2.08,3.53,10.32,11.81,10.49,9.76,2.05,8.65,18.04,9.99,10.5,5.39,4.66,3.9,7.41,9.06,10.11,14.62,4.88,15.63,3.4,1.83,0.0,0.0,6.49,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.05,1.38
619,1.0,6.22,1.0,0.0,0.0,0.0,0.0,7.45,6.56,3.56,1.05,2.77,1.05,4.37,1.21,1.0,1.0,0.0,1.05,1.0,1.0,1.0,0.0,1.52,4.19,6.33,4.26,4.28,1.05,4.32,9.33,5.13,4.26,2.68,2.54,3.9,3.01,3.68,4.54,5.94,3.11,6.29,1.62,1.66,0.0,0.0,2.91,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.05
620,1.05,22.87,1.05,0.0,0.0,0.0,0.0,51.84,38.88,21.56,2.29,15.18,4.7,23.96,7.88,1.0,32.6,0.0,5.21,1.05,17.4,30.93,8.09,0.0,21.01,37.83,23.8,21.24,4.59,21.28,41.88,21.41,21.37,13.28,12.59,4.31,16.51,26.82,24.23,31.18,13.49,34.65,8.03,5.51,0.0,0.0,14.45,1.0,1.0,1.0,9.47,1.0,1.0,0.0,1.06,4.15
621,25.96,6.1,4.62,0.0,0.0,0.0,0.0,270.95,81.99,58.15,1.54,54.0,16.66,96.67,65.58,1.0,6.49,0.0,7.04,1.0,1.0,5.92,2.15,15.18,0.0,140.78,84.91,30.73,4.04,11.66,52.39,26.69,66.68,3.16,14.9,3.53,46.92,21.54,61.03,79.28,3.11,54.47,3.58,1.5,0.0,0.0,23.88,1.0,1.0,1.0,2.67,1.0,1.0,0.0,1.0,1.0
622,3.99,54.71,1.19,0.0,0.0,0.0,0.0,170.02,24.84,41.3,4.08,111.42,41.21,170.03,134.56,1.05,34.62,0.0,2.99,1.0,1.45,31.0,11.76,80.13,167.55,0.0,105.2,76.52,19.2,119.15,123.12,358.96,167.29,36.08,21.4,23.54,33.23,138.14,56.11,78.49,3.11,57.77,9.05,1.12,0.0,0.0,59.23,1.05,1.53,1.16,20.78,1.05,1.16,0.0,1.0,6.63
623,29.81,6.22,4.62,0.0,0.0,0.0,0.0,272.77,98.2,70.27,1.88,104.16,50.53,29.69,13.46,1.0,7.96,0.0,7.44,1.0,1.0,7.39,2.62,24.73,106.85,74.32,0.0,88.02,5.35,14.15,69.17,18.98,131.09,3.43,17.08,3.53,52.25,30.46,82.95,110.78,3.11,72.47,8.73,1.5,0.0,0.0,41.94,1.0,1.0,1.0,3.26,1.0,1.0,0.0,1.0,29.79
624,1.0,12.66,1.0,0.0,0.0,0.0,0.0,17.74,5.93,31.18,3.9,130.14,75.5,92.75,28.43,1.0,3.64,0.0,1.0,1.0,1.0,3.69,1.0,7.44,91.07,108.32,124.34,0.0,25.63,112.0,43.3,87.69,233.76,15.99,3.73,7.06,24.68,10.81,33.57,17.3,120.02,42.16,3.49,1.0,0.0,0.0,84.03,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.05,1.24
625,5.09,21.65,3.1,0.0,0.0,0.0,0.0,7.69,39.9,1.46,1.0,4.96,2.98,3.96,1.1,1.0,1.28,0.0,5.11,1.0,1.0,1.2,1.0,1.52,7.87,50.67,5.84,6.47,0.0,3.88,4.49,4.64,9.74,2.19,1.27,41.64,1.23,1.36,2.05,6.36,7.07,6.36,2.93,1.76,0.0,0.0,2.38,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
626,1.0,187.11,1.0,0.0,0.0,0.0,0.0,3.37,56.98,137.71,4.32,39.34,13.72,11.69,24.75,1.0,1.63,0.0,2.47,1.0,1.0,1.58,1.0,2.08,19.07,78.8,23.57,39.02,3.74,0.0,339.21,83.55,55.49,31.44,82.84,31.79,1.36,1.7,2.27,19.43,19.22,5.62,1.32,1.5,0.0,0.0,30.26,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.05,24.74
627,8.31,531.46,10.12,0.0,0.0,0.0,0.0,23.76,325.81,243.24,1.92,19.07,4.77,4.98,3.39,1.0,4.46,0.0,63.71,1.0,1.0,4.23,1.4,9.49,78.45,60.08,103.54,44.46,1.88,213.05,0.0,4.65,26.48,8.67,105.99,312.73,1.76,15.7,4.05,136.64,148.05,38.8,63.13,64.66,0.0,0.0,59.5,1.0,1.0,1.0,1.33,1.0,1.0,0.0,1.0,114.21
628,1.0,6.87,1.0,0.0,0.0,0.0,0.0,11.51,3.11,1.78,1.05,2.85,1.05,170.57,0.0,1.0,1.05,0.0,1.0,1.0,1.0,1.05,1.05,3.09,15.2,186.45,11.61,52.42,1.05,11.43,4.98,0.0,4.26,2.68,1.39,3.9,1.23,13.32,2.27,42.4,3.8,2.97,3.26,1.05,0.0,0.0,1.77,1.0,1.0,1.0,1.05,1.0,1.0,0.0,1.0,1.0
633,1.0,12.43,1.0,0.0,0.0,0.0,0.0,16.54,5.93,20.5,30.57,296.98,0.0,4.44,6.74,1.0,3.7,0.0,1.0,1.0,1.0,4.0,1.13,8.08,89.03,81.09,121.28,209.42,36.88,111.0,21.34,4.89,0.0,229.28,3.03,7.06,24.44,14.25,31.51,105.82,104.53,41.21,3.58,1.0,0.0,0.0,101.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.24
637,1.0,5.62,1.87,0.0,0.0,0.0,0.0,3.37,2.97,7.39,0.0,154.36,49.59,3.58,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.51,10.33,43.19,10.14,18.65,4.57,58.23,4.72,4.2,206.8,0.0,1.27,3.53,1.23,3.03,1.68,11.56,11.38,2.57,1.32,1.0,0.0,0.0,13.45,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
