iteration,agent_type,zone_id,node_id,d_zone_id,connected_flag,pred,label_cost,x_coord,y_coord,
0,hov2,1,202926,-1,1,202923,12.925451,-112.480687,33.740538,
0,hov3,1,202926,-1,1,202923,12.925451,-112.480687,33.740538,
0,mut,1,202926,-1,1,202923,12.925451,-112.480687,33.740538,
0,sov,1,202926,-1,1,202923,12.925451,-112.480687,33.740538,
0,sut,1,202926,-1,1,202923,12.925451,-112.480687,33.740538,
1,hov2,1,202926,-1,1,202923,12.925451,-112.480687,33.740538,
1,hov3,1,202926,-1,1,202923,12.925451,-112.480687,33.740538,
1,mut,1,202926,-1,1,202923,12.925451,-112.480687,33.740538,
1,sov,1,202926,-1,1,202923,12.925451,-112.480687,33.740538,
1,sut,1,202926,-1,1,202923,12.925451,-112.480687,33.740538,
2,hov2,1,202926,-1,1,202923,16.687572,-112.480687,33.740538,
2,hov3,1,202926,-1,1,202923,16.687572,-112.480687,33.740538,
2,mut,1,202926,-1,1,202923,16.687572,-112.480687,33.740538,
2,sov,1,202926,-1,1,202923,16.687572,-112.480687,33.740538,
2,sut,1,202926,-1,1,202923,16.687572,-112.480687,33.740538,
0,hov2,1,202925,-1,1,202796,9.976836,-112.446316,33.713652,
0,hov3,1,202925,-1,1,202796,9.976836,-112.446316,33.713652,
0,mut,1,202925,-1,1,202796,9.976836,-112.446316,33.713652,
0,sov,1,202925,-1,1,202796,9.976836,-112.446316,33.713652,
0,sut,1,202925,-1,1,202796,9.976836,-112.446316,33.713652,
1,hov2,1,202925,-1,1,202796,9.976836,-112.446316,33.713652,
1,hov3,1,202925,-1,1,202796,9.976836,-112.446316,33.713652,
1,mut,1,202925,-1,1,202796,9.976836,-112.446316,33.713652,
1,sov,1,202925,-1,1,202796,9.976836,-112.446316,33.713652,
1,sut,1,202925,-1,1,202796,9.976836,-112.446316,33.713652,
2,hov2,1,202925,-1,1,202796,12.226694,-112.446316,33.713652,
2,hov3,1,202925,-1,1,202796,12.226694,-112.446316,33.713652,
2,mut,1,202925,-1,1,202796,12.226694,-112.446316,33.713652,
2,sov,1,202925,-1,1,202796,12.226694,-112.446316,33.713652,
2,sut,1,202925,-1,1,202796,12.226694,-112.446316,33.713652,
0,hov2,1,202924,-1,1,202925,11.555846,-112.463132,33.711342,
0,hov3,1,202924,-1,1,202925,11.555846,-112.463132,33.711342,
0,mut,1,202924,-1,1,202925,11.555846,-112.463132,33.711342,
0,sov,1,202924,-1,1,202925,11.555846,-112.463132,33.711342,
0,sut,1,202924,-1,1,202925,11.555846,-112.463132,33.711342,
1,hov2,1,202924,-1,1,202925,11.555846,-112.463132,33.711342,
1,hov3,1,202924,-1,1,202925,11.555846,-112.463132,33.711342,
1,mut,1,202924,-1,1,202925,11.555846,-112.463132,33.711342,
1,sov,1,202924,-1,1,202925,11.555846,-112.463132,33.711342,
1,sut,1,202924,-1,1,202925,11.555846,-112.463132,33.711342,
2,hov2,1,202924,-1,1,202925,13.832328,-112.463132,33.711342,
2,hov3,1,202924,-1,1,202925,13.832328,-112.463132,33.711342,
2,mut,1,202924,-1,1,202925,13.832328,-112.463132,33.711342,
2,sov,1,202924,-1,1,202925,13.832328,-112.463132,33.711342,
2,sut,1,202924,-1,1,202925,13.832328,-112.463132,33.711342,
0,hov2,1,202923,-1,1,202925,11.245150,-112.460994,33.725310,
0,hov3,1,202923,-1,1,202925,11.245150,-112.460994,33.725310,
0,mut,1,202923,-1,1,202925,11.245150,-112.460994,33.725310,
0,sov,1,202923,-1,1,202925,11.245150,-112.460994,33.725310,
0,sut,1,202923,-1,1,202925,11.245150,-112.460994,33.725310,
1,hov2,1,202923,-1,1,202925,11.245150,-112.460994,33.725310,
1,hov3,1,202923,-1,1,202925,11.245150,-112.460994,33.725310,
1,mut,1,202923,-1,1,202925,11.245150,-112.460994,33.725310,
1,sov,1,202923,-1,1,202925,11.245150,-112.460994,33.725310,
1,sut,1,202923,-1,1,202925,11.245150,-112.460994,33.725310,
2,hov2,1,202923,-1,1,202925,14.149215,-112.460994,33.725310,
2,hov3,1,202923,-1,1,202925,14.149215,-112.460994,33.725310,
2,mut,1,202923,-1,1,202925,14.149215,-112.460994,33.725310,
2,sov,1,202923,-1,1,202925,14.149215,-112.460994,33.725310,
2,sut,1,202923,-1,1,202925,14.149215,-112.460994,33.725310,
0,hov2,1,202909,-1,1,202606,11.363947,-112.452687,33.638513,
0,hov3,1,202909,-1,1,202606,11.363947,-112.452687,33.638513,
0,mut,1,202909,-1,1,202606,11.363947,-112.452687,33.638513,
0,sov,1,202909,-1,1,202606,11.363947,-112.452687,33.638513,
0,sut,1,202909,-1,1,202606,11.363947,-112.452687,33.638513,
1,hov2,1,202909,-1,1,202606,11.363947,-112.452687,33.638513,
1,hov3,1,202909,-1,1,202606,11.363947,-112.452687,33.638513,
1,mut,1,202909,-1,1,202606,11.363947,-112.452687,33.638513,
1,sov,1,202909,-1,1,202606,11.363947,-112.452687,33.638513,
1,sut,1,202909,-1,1,202606,11.363947,-112.452687,33.638513,
2,hov2,1,202909,-1,1,202606,14.545305,-112.452687,33.638513,
2,hov3,1,202909,-1,1,202606,14.545305,-112.452687,33.638513,
2,mut,1,202909,-1,1,202606,14.545305,-112.452687,33.638513,
2,sov,1,202909,-1,1,202606,14.545305,-112.452687,33.638513,
2,sut,1,202909,-1,1,202606,14.545305,-112.452687,33.638513,
0,hov2,1,202908,-1,1,202909,12.140852,-112.461442,33.638386,
0,hov3,1,202908,-1,1,202909,12.140852,-112.461442,33.638386,
0,mut,1,202908,-1,1,202909,12.140852,-112.461442,33.638386,
0,sov,1,202908,-1,1,202909,12.140852,-112.461442,33.638386,
0,sut,1,202908,-1,1,202909,12.140852,-112.461442,33.638386,
1,hov2,1,202908,-1,1,202909,12.140852,-112.461442,33.638386,
1,hov3,1,202908,-1,1,202909,12.140852,-112.461442,33.638386,
1,mut,1,202908,-1,1,202909,12.140852,-112.461442,33.638386,
1,sov,1,202908,-1,1,202909,12.140852,-112.461442,33.638386,
1,sut,1,202908,-1,1,202909,12.140852,-112.461442,33.638386,
2,hov2,1,202908,-1,1,202909,15.761374,-112.461442,33.638386,
2,hov3,1,202908,-1,1,202909,15.761374,-112.461442,33.638386,
2,mut,1,202908,-1,1,202909,15.761374,-112.461442,33.638386,
2,sov,1,202908,-1,1,202909,15.761374,-112.461442,33.638386,
2,sut,1,202908,-1,1,202909,15.761374,-112.461442,33.638386,
0,hov2,1,202905,-1,1,202904,13.387163,-112.478594,33.682073,
0,hov3,1,202905,-1,1,202904,13.387163,-112.478594,33.682073,
0,mut,1,202905,-1,1,202904,13.387163,-112.478594,33.682073,
0,sov,1,202905,-1,1,202904,13.387163,-112.478594,33.682073,
0,sut,1,202905,-1,1,202904,13.387163,-112.478594,33.682073,
1,hov2,1,202905,-1,1,202904,13.387163,-112.478594,33.682073,
1,hov3,1,202905,-1,1,202904,13.387163,-112.478594,33.682073,
1,mut,1,202905,-1,1,202904,13.387163,-112.478594,33.682073,
1,sov,1,202905,-1,1,202904,13.387163,-112.478594,33.682073,
1,sut,1,202905,-1,1,202904,13.387163,-112.478594,33.682073,
2,hov2,1,202905,-1,1,202904,14.760385,-112.478594,33.682073,
2,hov3,1,202905,-1,1,202904,14.760385,-112.478594,33.682073,
2,mut,1,202905,-1,1,202904,14.760385,-112.478594,33.682073,
2,sov,1,202905,-1,1,202904,14.760385,-112.478594,33.682073,
2,sut,1,202905,-1,1,202904,14.760385,-112.478594,33.682073,
0,hov2,1,202904,-1,1,202796,10.121593,-112.440810,33.682018,
0,hov3,1,202904,-1,1,202796,10.121593,-112.440810,33.682018,
0,mut,1,202904,-1,1,202796,10.121593,-112.440810,33.682018,
0,sov,1,202904,-1,1,202796,10.121593,-112.440810,33.682018,
0,sut,1,202904,-1,1,202796,10.121593,-112.440810,33.682018,
1,hov2,1,202904,-1,1,202796,10.121593,-112.440810,33.682018,
1,hov3,1,202904,-1,1,202796,10.121593,-112.440810,33.682018,
1,mut,1,202904,-1,1,202796,10.121593,-112.440810,33.682018,
1,sov,1,202904,-1,1,202796,10.121593,-112.440810,33.682018,
1,sut,1,202904,-1,1,202796,10.121593,-112.440810,33.682018,
2,hov2,1,202904,-1,1,202796,11.494776,-112.440810,33.682018,
2,hov3,1,202904,-1,1,202796,11.494776,-112.440810,33.682018,
2,mut,1,202904,-1,1,202796,11.494776,-112.440810,33.682018,
2,sov,1,202904,-1,1,202796,11.494776,-112.440810,33.682018,
2,sut,1,202904,-1,1,202796,11.494776,-112.440810,33.682018,
0,hov2,1,202894,-1,1,202824,12.887326,-112.478543,33.711346,
0,hov3,1,202894,-1,1,202824,12.887326,-112.478543,33.711346,
0,mut,1,202894,-1,1,202824,12.887326,-112.478543,33.711346,
0,sov,1,202894,-1,1,202824,12.887326,-112.478543,33.711346,
0,sut,1,202894,-1,1,202824,12.887326,-112.478543,33.711346,
1,hov2,1,202894,-1,1,202824,12.887326,-112.478543,33.711346,
1,hov3,1,202894,-1,1,202824,12.887326,-112.478543,33.711346,
1,mut,1,202894,-1,1,202824,12.887326,-112.478543,33.711346,
1,sov,1,202894,-1,1,202824,12.887326,-112.478543,33.711346,
1,sut,1,202894,-1,1,202824,12.887326,-112.478543,33.711346,
2,hov2,1,202894,-1,1,202824,15.165108,-112.478543,33.711346,
2,hov3,1,202894,-1,1,202824,15.165108,-112.478543,33.711346,
2,mut,1,202894,-1,1,202824,15.165108,-112.478543,33.711346,
2,sov,1,202894,-1,1,202824,15.165108,-112.478543,33.711346,
2,sut,1,202894,-1,1,202824,15.165108,-112.478543,33.711346,
0,hov2,1,615,-1,1,202825,15.426644,-112.462040,33.693113,
0,hov3,1,615,-1,1,202825,15.426644,-112.462040,33.693113,
0,mut,1,615,-1,1,202825,15.426644,-112.462040,33.693113,
0,sov,1,615,-1,1,202825,15.426644,-112.462040,33.693113,
0,sut,1,615,-1,1,202825,15.426644,-112.462040,33.693113,
1,hov2,1,615,-1,1,202825,15.426644,-112.462040,33.693113,
1,hov3,1,615,-1,1,202825,15.426644,-112.462040,33.693113,
1,mut,1,615,-1,1,202825,15.426644,-112.462040,33.693113,
1,sov,1,615,-1,1,202825,15.426644,-112.462040,33.693113,
1,sut,1,615,-1,1,202825,15.426644,-112.462040,33.693113,
2,hov2,1,615,-1,1,202825,17.703487,-112.462040,33.693113,
2,hov3,1,615,-1,1,202825,17.703487,-112.462040,33.693113,
2,mut,1,615,-1,1,202825,17.703487,-112.462040,33.693113,
2,sov,1,615,-1,1,202825,17.703487,-112.462040,33.693113,
2,sut,1,615,-1,1,202825,17.703487,-112.462040,33.693113,
0,hov2,1,602,-1,1,202908,18.715288,-112.481753,33.611509,
0,hov3,1,602,-1,1,202908,18.715288,-112.481753,33.611509,
0,mut,1,602,-1,1,202908,18.715288,-112.481753,33.611509,
0,sov,1,602,-1,1,202908,18.715288,-112.481753,33.611509,
0,sut,1,602,-1,1,202908,18.715288,-112.481753,33.611509,
1,hov2,1,602,-1,1,202908,18.715288,-112.481753,33.611509,
1,hov3,1,602,-1,1,202908,18.715288,-112.481753,33.611509,
1,mut,1,602,-1,1,202908,18.715288,-112.481753,33.611509,
1,sov,1,602,-1,1,202908,18.715288,-112.481753,33.611509,
1,sut,1,602,-1,1,202908,18.715288,-112.481753,33.611509,
2,hov2,1,602,-1,1,202908,22.335810,-112.481753,33.611509,
2,hov3,1,602,-1,1,202908,22.335810,-112.481753,33.611509,
2,mut,1,602,-1,1,202908,22.335810,-112.481753,33.611509,
2,sov,1,602,-1,1,202908,22.335810,-112.481753,33.611509,
2,sut,1,602,-1,1,202908,22.335810,-112.481753,33.611509,
0,hov2,1,2166,-1,0,-1,999999986991104.000000,-112.467972,33.659825,
0,hov3,1,2166,-1,0,-1,999999986991104.000000,-112.467972,33.659825,
0,mut,1,2166,-1,0,-1,999999986991104.000000,-112.467972,33.659825,
0,sov,1,2166,-1,0,-1,999999986991104.000000,-112.467972,33.659825,
0,sut,1,2166,-1,0,-1,999999986991104.000000,-112.467972,33.659825,
1,hov2,1,2166,-1,0,-1,999999986991104.000000,-112.467972,33.659825,
1,hov3,1,2166,-1,0,-1,999999986991104.000000,-112.467972,33.659825,
1,mut,1,2166,-1,0,-1,999999986991104.000000,-112.467972,33.659825,
1,sov,1,2166,-1,0,-1,999999986991104.000000,-112.467972,33.659825,
1,sut,1,2166,-1,0,-1,999999986991104.000000,-112.467972,33.659825,
2,hov2,1,2166,-1,0,-1,999999986991104.000000,-112.467972,33.659825,
2,hov3,1,2166,-1,0,-1,999999986991104.000000,-112.467972,33.659825,
2,mut,1,2166,-1,0,-1,999999986991104.000000,-112.467972,33.659825,
2,sov,1,2166,-1,0,-1,999999986991104.000000,-112.467972,33.659825,
2,sut,1,2166,-1,0,-1,999999986991104.000000,-112.467972,33.659825,
0,hov2,1,202855,-1,1,202908,13.027702,-112.472467,33.638364,
0,hov3,1,202855,-1,1,202908,13.027702,-112.472467,33.638364,
0,mut,1,202855,-1,1,202908,13.027702,-112.472467,33.638364,
0,sov,1,202855,-1,1,202908,13.027702,-112.472467,33.638364,
0,sut,1,202855,-1,1,202908,13.027702,-112.472467,33.638364,
1,hov2,1,202855,-1,1,202908,13.027702,-112.472467,33.638364,
1,hov3,1,202855,-1,1,202908,13.027702,-112.472467,33.638364,
1,mut,1,202855,-1,1,202908,13.027702,-112.472467,33.638364,
1,sov,1,202855,-1,1,202908,13.027702,-112.472467,33.638364,
1,sut,1,202855,-1,1,202908,13.027702,-112.472467,33.638364,
2,hov2,1,202855,-1,1,202908,17.278765,-112.472467,33.638364,
2,hov3,1,202855,-1,1,202908,17.278765,-112.472467,33.638364,
2,mut,1,202855,-1,1,202908,17.278765,-112.472467,33.638364,
2,sov,1,202855,-1,1,202908,17.278765,-112.472467,33.638364,
2,sut,1,202855,-1,1,202908,17.278765,-112.472467,33.638364,
0,hov2,1,2146,-1,1,202831,12.688067,-112.464659,33.717140,
0,hov3,1,2146,-1,1,202831,12.688067,-112.464659,33.717140,
0,mut,1,2146,-1,1,202831,12.688067,-112.464659,33.717140,
0,sov,1,2146,-1,1,202831,12.688067,-112.464659,33.717140,
0,sut,1,2146,-1,1,202831,12.688067,-112.464659,33.717140,
1,hov2,1,2146,-1,1,202831,12.688067,-112.464659,33.717140,
1,hov3,1,2146,-1,1,202831,12.688067,-112.464659,33.717140,
1,mut,1,2146,-1,1,202831,12.688067,-112.464659,33.717140,
1,sov,1,2146,-1,1,202831,12.688067,-112.464659,33.717140,
1,sut,1,2146,-1,1,202831,12.688067,-112.464659,33.717140,
2,hov2,1,2146,-1,1,202831,14.964928,-112.464659,33.717140,
2,hov3,1,2146,-1,1,202831,14.964928,-112.464659,33.717140,
2,mut,1,2146,-1,1,202831,14.964928,-112.464659,33.717140,
2,sov,1,2146,-1,1,202831,14.964928,-112.464659,33.717140,
2,sut,1,2146,-1,1,202831,14.964928,-112.464659,33.717140,
0,hov2,1,202831,-1,1,202924,12.298535,-112.463132,33.718526,
0,hov3,1,202831,-1,1,202924,12.298535,-112.463132,33.718526,
0,mut,1,202831,-1,1,202924,12.298535,-112.463132,33.718526,
0,sov,1,202831,-1,1,202924,12.298535,-112.463132,33.718526,
0,sut,1,202831,-1,1,202924,12.298535,-112.463132,33.718526,
1,hov2,1,202831,-1,1,202924,12.298535,-112.463132,33.718526,
1,hov3,1,202831,-1,1,202924,12.298535,-112.463132,33.718526,
1,mut,1,202831,-1,1,202924,12.298535,-112.463132,33.718526,
1,sov,1,202831,-1,1,202924,12.298535,-112.463132,33.718526,
1,sut,1,202831,-1,1,202924,12.298535,-112.463132,33.718526,
2,hov2,1,202831,-1,1,202924,14.575396,-112.463132,33.718526,
2,hov3,1,202831,-1,1,202924,14.575396,-112.463132,33.718526,
2,mut,1,202831,-1,1,202924,14.575396,-112.463132,33.718526,
2,sov,1,202831,-1,1,202924,14.575396,-112.463132,33.718526,
2,sut,1,202831,-1,1,202924,14.575396,-112.463132,33.718526,
0,hov2,1,202825,-1,1,202924,11.640602,-112.464113,33.711342,
0,hov3,1,202825,-1,1,202924,11.640602,-112.464113,33.711342,
0,mut,1,202825,-1,1,202924,11.640602,-112.464113,33.711342,
0,sov,1,202825,-1,1,202924,11.640602,-112.464113,33.711342,
0,sut,1,202825,-1,1,202924,11.640602,-112.464113,33.711342,
1,hov2,1,202825,-1,1,202924,11.640602,-112.464113,33.711342,
1,hov3,1,202825,-1,1,202924,11.640602,-112.464113,33.711342,
1,mut,1,202825,-1,1,202924,11.640602,-112.464113,33.711342,
1,sov,1,202825,-1,1,202924,11.640602,-112.464113,33.711342,
1,sut,1,202825,-1,1,202924,11.640602,-112.464113,33.711342,
2,hov2,1,202825,-1,1,202924,13.917445,-112.464113,33.711342,
2,hov3,1,202825,-1,1,202924,13.917445,-112.464113,33.711342,
2,mut,1,202825,-1,1,202924,13.917445,-112.464113,33.711342,
2,sov,1,202825,-1,1,202924,13.917445,-112.464113,33.711342,
2,sut,1,202825,-1,1,202924,13.917445,-112.464113,33.711342,
0,hov2,1,202824,-1,1,202825,12.125207,-112.469722,33.711339,
0,hov3,1,202824,-1,1,202825,12.125207,-112.469722,33.711339,
0,mut,1,202824,-1,1,202825,12.125207,-112.469722,33.711339,
0,sov,1,202824,-1,1,202825,12.125207,-112.469722,33.711339,
0,sut,1,202824,-1,1,202825,12.125207,-112.469722,33.711339,
1,hov2,1,202824,-1,1,202825,12.125207,-112.469722,33.711339,
1,hov3,1,202824,-1,1,202825,12.125207,-112.469722,33.711339,
1,mut,1,202824,-1,1,202825,12.125207,-112.469722,33.711339,
1,sov,1,202824,-1,1,202825,12.125207,-112.469722,33.711339,
1,sut,1,202824,-1,1,202825,12.125207,-112.469722,33.711339,
2,hov2,1,202824,-1,1,202825,14.402205,-112.469722,33.711339,
2,hov3,1,202824,-1,1,202825,14.402205,-112.469722,33.711339,
2,mut,1,202824,-1,1,202825,14.402205,-112.469722,33.711339,
2,sov,1,202824,-1,1,202825,14.402205,-112.469722,33.711339,
2,sut,1,202824,-1,1,202825,14.402205,-112.469722,33.711339,
0,hov2,1,2125,-1,1,202923,13.749420,-112.474416,33.729884,
0,hov3,1,2125,-1,1,202923,13.749420,-112.474416,33.729884,
0,mut,1,2125,-1,1,202923,13.749420,-112.474416,33.729884,
0,sov,1,2125,-1,1,202923,13.749420,-112.474416,33.729884,
0,sut,1,2125,-1,1,202923,13.749420,-112.474416,33.729884,
1,hov2,1,2125,-1,1,202923,13.749420,-112.474416,33.729884,
1,hov3,1,2125,-1,1,202923,13.749420,-112.474416,33.729884,
1,mut,1,2125,-1,1,202923,13.749420,-112.474416,33.729884,
1,sov,1,2125,-1,1,202923,13.749420,-112.474416,33.729884,
1,sut,1,2125,-1,1,202923,13.749420,-112.474416,33.729884,
2,hov2,1,2125,-1,1,202923,16.653486,-112.474416,33.729884,
2,hov3,1,2125,-1,1,202923,16.653486,-112.474416,33.729884,
2,mut,1,2125,-1,1,202923,16.653486,-112.474416,33.729884,
2,sov,1,2125,-1,1,202923,16.653486,-112.474416,33.729884,
2,sut,1,2125,-1,1,202923,16.653486,-112.474416,33.729884,
0,hov2,1,620,-1,1,202809,10.532617,-112.433183,33.684132,
0,hov3,1,620,-1,1,202809,10.532617,-112.433183,33.684132,
0,mut,1,620,-1,1,202809,10.532617,-112.433183,33.684132,
0,sov,1,620,-1,1,202809,10.532617,-112.433183,33.684132,
0,sut,1,620,-1,1,202809,10.532617,-112.433183,33.684132,
1,hov2,1,620,-1,1,202809,10.532617,-112.433183,33.684132,
1,hov3,1,620,-1,1,202809,10.532617,-112.433183,33.684132,
1,mut,1,620,-1,1,202809,10.532617,-112.433183,33.684132,
1,sov,1,620,-1,1,202809,10.532617,-112.433183,33.684132,
1,sut,1,620,-1,1,202809,10.532617,-112.433183,33.684132,
2,hov2,1,620,-1,1,202809,11.570713,-112.433183,33.684132,
2,hov3,1,620,-1,1,202809,11.570713,-112.433183,33.684132,
2,mut,1,620,-1,1,202809,11.570713,-112.433183,33.684132,
2,sov,1,620,-1,1,202809,11.570713,-112.433183,33.684132,
2,sut,1,620,-1,1,202809,11.570713,-112.433183,33.684132,
0,hov2,1,202809,-1,1,202790,6.828942,-112.412007,33.686868,
0,hov3,1,202809,-1,1,202790,6.828942,-112.412007,33.686868,
0,mut,1,202809,-1,1,202790,6.828942,-112.412007,33.686868,
0,sov,1,202809,-1,1,202790,6.828942,-112.412007,33.686868,
0,sut,1,202809,-1,1,202790,6.828942,-112.412007,33.686868,
1,hov2,1,202809,-1,1,202790,6.828942,-112.412007,33.686868,
1,hov3,1,202809,-1,1,202790,6.828942,-112.412007,33.686868,
1,mut,1,202809,-1,1,202790,6.828942,-112.412007,33.686868,
1,sov,1,202809,-1,1,202790,6.828942,-112.412007,33.686868,
1,sut,1,202809,-1,1,202790,6.828942,-112.412007,33.686868,
2,hov2,1,202809,-1,1,202790,7.867039,-112.412007,33.686868,
2,hov3,1,202809,-1,1,202790,7.867039,-112.412007,33.686868,
2,mut,1,202809,-1,1,202790,7.867039,-112.412007,33.686868,
2,sov,1,202809,-1,1,202790,7.867039,-112.412007,33.686868,
2,sut,1,202809,-1,1,202790,7.867039,-112.412007,33.686868,
0,hov2,1,645,-1,1,202782,9.962690,-112.333253,33.631209,
0,hov3,1,645,-1,1,202782,9.962690,-112.333253,33.631209,
0,mut,1,645,-1,1,202782,9.962690,-112.333253,33.631209,
0,sov,1,645,-1,1,202782,9.962690,-112.333253,33.631209,
0,sut,1,645,-1,1,202782,9.962690,-112.333253,33.631209,
1,hov2,1,645,-1,1,202782,9.962690,-112.333253,33.631209,
1,hov3,1,645,-1,1,202782,9.962690,-112.333253,33.631209,
1,mut,1,645,-1,1,202782,9.962690,-112.333253,33.631209,
1,sov,1,645,-1,1,202782,9.962690,-112.333253,33.631209,
1,sut,1,645,-1,1,202782,9.962690,-112.333253,33.631209,
2,hov2,1,645,-1,1,202808,11.350112,-112.333253,33.631209,
2,hov3,1,645,-1,1,202808,11.350112,-112.333253,33.631209,
2,mut,1,645,-1,1,202808,11.350112,-112.333253,33.631209,
2,sov,1,645,-1,1,202808,11.350112,-112.333253,33.631209,
2,sut,1,645,-1,1,202808,11.350112,-112.333253,33.631209,
0,hov2,1,202808,-1,1,202353,8.666033,-112.324798,33.630770,
0,hov3,1,202808,-1,1,202353,8.666033,-112.324798,33.630770,
0,mut,1,202808,-1,1,202353,8.666033,-112.324798,33.630770,
0,sov,1,202808,-1,1,202353,8.666033,-112.324798,33.630770,
0,sut,1,202808,-1,1,202353,8.666033,-112.324798,33.630770,
1,hov2,1,202808,-1,1,202353,8.666033,-112.324798,33.630770,
1,hov3,1,202808,-1,1,202353,8.666033,-112.324798,33.630770,
1,mut,1,202808,-1,1,202353,8.666033,-112.324798,33.630770,
1,sov,1,202808,-1,1,202353,8.666033,-112.324798,33.630770,
1,sut,1,202808,-1,1,202353,8.666033,-112.324798,33.630770,
2,hov2,1,202808,-1,1,202353,9.884951,-112.324798,33.630770,
2,hov3,1,202808,-1,1,202353,9.884951,-112.324798,33.630770,
2,mut,1,202808,-1,1,202353,9.884951,-112.324798,33.630770,
2,sov,1,202808,-1,1,202353,9.884951,-112.324798,33.630770,
2,sut,1,202808,-1,1,202353,9.884951,-112.324798,33.630770,
0,hov2,1,647,-1,1,202807,4.759909,-112.340401,33.687231,
0,hov3,1,647,-1,1,202807,4.759909,-112.340401,33.687231,
0,mut,1,647,-1,1,202807,4.759909,-112.340401,33.687231,
0,sov,1,647,-1,1,202807,4.759909,-112.340401,33.687231,
0,sut,1,647,-1,1,202807,4.759909,-112.340401,33.687231,
1,hov2,1,647,-1,1,202807,4.759909,-112.340401,33.687231,
1,hov3,1,647,-1,1,202807,4.759909,-112.340401,33.687231,
1,mut,1,647,-1,1,202807,4.759909,-112.340401,33.687231,
1,sov,1,647,-1,1,202807,4.759909,-112.340401,33.687231,
1,sut,1,647,-1,1,202807,4.759909,-112.340401,33.687231,
2,hov2,1,647,-1,1,202807,5.845234,-112.340401,33.687231,
2,hov3,1,647,-1,1,202807,5.845234,-112.340401,33.687231,
2,mut,1,647,-1,1,202807,5.845234,-112.340401,33.687231,
2,sov,1,647,-1,1,202807,5.845234,-112.340401,33.687231,
2,sut,1,647,-1,1,202807,5.845234,-112.340401,33.687231,
0,hov2,1,202807,-1,1,202788,3.645736,-112.342306,33.682083,
0,hov3,1,202807,-1,1,202788,3.645736,-112.342306,33.682083,
0,mut,1,202807,-1,1,202788,3.645736,-112.342306,33.682083,
0,sov,1,202807,-1,1,202788,3.645736,-112.342306,33.682083,
0,sut,1,202807,-1,1,202788,3.645736,-112.342306,33.682083,
1,hov2,1,202807,-1,1,202788,3.645736,-112.342306,33.682083,
1,hov3,1,202807,-1,1,202788,3.645736,-112.342306,33.682083,
1,mut,1,202807,-1,1,202788,3.645736,-112.342306,33.682083,
1,sov,1,202807,-1,1,202788,3.645736,-112.342306,33.682083,
1,sut,1,202807,-1,1,202788,3.645736,-112.342306,33.682083,
2,hov2,1,202807,-1,1,202788,4.731060,-112.342306,33.682083,
2,hov3,1,202807,-1,1,202788,4.731060,-112.342306,33.682083,
2,mut,1,202807,-1,1,202788,4.731060,-112.342306,33.682083,
2,sov,1,202807,-1,1,202788,4.731060,-112.342306,33.682083,
2,sut,1,202807,-1,1,202788,4.731060,-112.342306,33.682083,
0,hov2,1,202806,-1,1,202789,4.392394,-112.313380,33.681851,
0,hov3,1,202806,-1,1,202789,4.392394,-112.313380,33.681851,
0,mut,1,202806,-1,1,202789,4.392394,-112.313380,33.681851,
0,sov,1,202806,-1,1,202789,4.392394,-112.313380,33.681851,
0,sut,1,202806,-1,1,202789,4.392394,-112.313380,33.681851,
1,hov2,1,202806,-1,1,202789,4.392394,-112.313380,33.681851,
1,hov3,1,202806,-1,1,202789,4.392394,-112.313380,33.681851,
1,mut,1,202806,-1,1,202789,4.392394,-112.313380,33.681851,
1,sov,1,202806,-1,1,202789,4.392394,-112.313380,33.681851,
1,sut,1,202806,-1,1,202789,4.392394,-112.313380,33.681851,
2,hov2,1,202806,-1,1,202789,5.509887,-112.313380,33.681851,
2,hov3,1,202806,-1,1,202789,5.509887,-112.313380,33.681851,
2,mut,1,202806,-1,1,202789,5.509887,-112.313380,33.681851,
2,sov,1,202806,-1,1,202789,5.509887,-112.313380,33.681851,
2,sut,1,202806,-1,1,202789,5.509887,-112.313380,33.681851,
0,hov2,1,653,-1,1,202804,5.003539,-112.331604,33.675656,
0,hov3,1,653,-1,1,202804,5.003539,-112.331604,33.675656,
0,mut,1,653,-1,1,202804,5.003539,-112.331604,33.675656,
0,sov,1,653,-1,1,202804,5.003539,-112.331604,33.675656,
0,sut,1,653,-1,1,202804,5.003539,-112.331604,33.675656,
1,hov2,1,653,-1,1,202804,5.003539,-112.331604,33.675656,
1,hov3,1,653,-1,1,202804,5.003539,-112.331604,33.675656,
1,mut,1,653,-1,1,202804,5.003539,-112.331604,33.675656,
1,sov,1,653,-1,1,202804,5.003539,-112.331604,33.675656,
1,sut,1,653,-1,1,202804,5.003539,-112.331604,33.675656,
2,hov2,1,653,-1,1,202804,5.781965,-112.331604,33.675656,
2,hov3,1,653,-1,1,202804,5.781965,-112.331604,33.675656,
2,mut,1,653,-1,1,202804,5.781965,-112.331604,33.675656,
2,sov,1,653,-1,1,202804,5.781965,-112.331604,33.675656,
2,sut,1,653,-1,1,202804,5.781965,-112.331604,33.675656,
0,hov2,1,202804,-1,1,202789,3.990763,-112.325834,33.674807,
0,hov3,1,202804,-1,1,202789,3.990763,-112.325834,33.674807,
0,mut,1,202804,-1,1,202789,3.990763,-112.325834,33.674807,
0,sov,1,202804,-1,1,202789,3.990763,-112.325834,33.674807,
